estimate_B16	sd_B16	zvalue_B16	pvalue_B16	term_B16	condition	comparison	OR_B16	tumortype_B16	estimate_EMT6	sd_EMT6	zvalue_EMT6	pvalue_EMT6	term_EMT6	OR_EMT6	tumortype_EMT6	lfc_B16	lfc_EMT6
1.32645423217643	0.586961814419741	2.25986461059266	0.0238296549125648	conditionAd-IL12:comparisonMo_vs_S	AdIL12	Mo_vs_S	3.76766042604421	B16	0.637379398249153	0.323409248986094	1.97081376073002	0.0487451821400655	conditionAd-IL12:comparisonMo_vs_S	1.89151746459937	EMT6	1.91366894272711	0.919544097018845
1.38730568078644	0.618487860711204	2.24306048495627	0.0248929143699553	conditionAd-IL12:comparisonB_vs_Treg	AdIL12	B_vs_Treg	4.00404732489087	B16	0.496702863468466	0.352942492370736	1.40731953280004	0.159332659861204	conditionAd-IL12:comparisonB_vs_Treg	1.64329416344154	EMT6	2.00145902586768	0.716590757921304
1.50201030536662	0.682204585538467	2.20170068804372	0.0276864581019915	conditionAd-IL12:comparisonB_vs_Mo	AdIL12	B_vs_Mo	4.49070769598619	B16	0.37747803307454	0.30495485143083	1.23781612689037	0.21578424731035	conditionAd-IL12:comparisonB_vs_Mo	1.45860140245412	EMT6	2.16694281891654	0.544585686361159
1.09704225664429	0.535205567129444	2.04975867969431	0.040387985646744	conditionAd-IL12:comparisonTumor_vs_Tumor	AdIL12	Tumor_vs_Tumor	2.99529359949508	B16	0.873435543350744	0.299938955641157	2.91204435743822	0.00359071640718692	conditionAd-IL12:comparisonTumor_vs_Tumor	2.39512529168557	EMT6	1.58269742330635	1.26010112692828
1.09275531987136	0.535593082936168	2.04027153203843	0.0413232885827714	conditionAd-IL12:comparisonEndo_vs_Treg	AdIL12	Endo_vs_Treg	2.98248044942294	B16	0.775226650585417	0.305263806564826	2.53953018311979	0.0111001466943526	conditionAd-IL12:comparisonEndo_vs_Treg	2.17108414891617	EMT6	1.57651268088344	1.11841564436454
1.19076794871672	0.599713086349207	1.98556272294407	0.0470818990508494	conditionAd-IL12:comparisonB_vs_CD8	AdIL12	B_vs_CD8	3.28960648669648	B16	0.173386672069655	0.338762959125667	0.511822994217428	0.608774895884995	conditionAd-IL12:comparisonB_vs_CD8	1.18932589528971	EMT6	1.71791501446314	0.250144091951132
1.05449117819915	0.535424789307775	1.96944780902365	0.0489016902613866	conditionAd-IL12:comparisonNK_vs_Tumor	AdIL12	NK_vs_Tumor	2.87051420204513	B16	1.21953643321927	0.300529251149082	4.05796250633287	4.95027128044328e-05	conditionAd-IL12:comparisonNK_vs_Tumor	3.38561790979513	EMT6	1.52130919344907	1.75941916438886
1.04669696906448	0.535541126374845	1.95446608582561	0.0506461218522689	conditionAd-IL12:comparisonM_vs_Tumor	AdIL12	M_vs_Tumor	2.84822777937428	B16	0.783437507327677	0.299928506662918	2.61208084568021	0.00899929700773816	conditionAd-IL12:comparisonM_vs_Tumor	2.18898399581314	EMT6	1.51006452658283	1.13026140666805
1.04035628704838	0.535227802165761	1.94376353926057	0.0519239724422333	conditionAd-IL12:comparisonCD8_vs_Tumor	AdIL12	CD8_vs_Tumor	2.83022520732321	B16	1.06707731063678	0.300954322442546	3.54564540550996	0.000391652843105103	conditionAd-IL12:comparisonCD8_vs_Tumor	2.90687119095137	EMT6	1.50091685608235	1.53946714430081
1.02808858739492	0.535249483537747	1.92076521139215	0.0547613141456957	conditionAd-IL12:comparisonCD4_vs_Tumor	AdIL12	CD4_vs_Tumor	2.79571695574081	B16	1.24258771283012	0.300702863517854	4.13227761882068	3.59186217834078e-05	conditionAd-IL12:comparisonCD4_vs_Tumor	3.46456717988676	EMT6	1.48321830662919	1.79267513116957
1.03027248858742	0.537869231029655	1.91547020939485	0.0554325648110009	conditionAd-IL12:comparisonDC_vs_Tumor	AdIL12	DC_vs_Tumor	2.8018291971707	B16	0.802840780930202	0.30452178672002	2.63639849738679	0.00837912645285463	conditionAd-IL12:comparisonDC_vs_Tumor	2.23187219132908	EMT6	1.4863690100494	1.15825441327142
1.11850834754935	0.587563067622406	1.90363964174166	0.0569571322671663	conditionAd-IL12:comparisonN_vs_Treg	AdIL12	N_vs_Treg	3.06028591400677	B16	0.9090438231659	0.303503620492424	2.99516632352196	0.00274295228726265	conditionAd-IL12:comparisonN_vs_Treg	2.481948217044	EMT6	1.61366644620236	1.31147301563219
1.01642036720271	0.536576663102752	1.89426867975447	0.0581893560469048	conditionAd-IL12:comparisonEndo_vs_NK	AdIL12	Endo_vs_NK	2.76328549139374	B16	0.669674076577951	0.301500608467449	2.22113673329535	0.0263417017205977	conditionAd-IL12:comparisonEndo_vs_NK	1.95360049270511	EMT6	1.46638462322189	0.966135469290906
0.999547867500195	0.53528313477855	1.86732553775249	0.0618561412205222	conditionAd-IL12:comparisonTreg_vs_Tumor	AdIL12	Treg_vs_Tumor	2.71705308269965	B16	0.926685610132862	0.301832767409942	3.07019551947539	0.00213918680425968	conditionAd-IL12:comparisonTreg_vs_Tumor	2.52612273173424	EMT6	1.44204275157367	1.33692473420184
0.992950399543654	0.539045381865428	1.84205343918806	0.0654673334934	conditionAd-IL12:comparisonCD4_vs_NK	AdIL12	CD4_vs_NK	2.69918641424284	B16	0.118337121613709	0.302510272682566	0.391183811922593	0.695661373094927	conditionAd-IL12:comparisonCD4_vs_NK	1.12562351942772	EMT6	1.43252461727034	0.170724378505172
1.03847853077205	0.575708908859911	1.80382570912194	0.0712586341773908	conditionAd-IL12:comparisonDC_vs_Treg	AdIL12	DC_vs_Treg	2.82491572069773	B16	0.617913814155601	0.361117001236395	1.71111803664736	0.087059325198484	conditionAd-IL12:comparisonDC_vs_Treg	1.85505401485486	EMT6	1.49820782641449	0.89146119537907
0.987768755686187	0.552329125254116	1.7883698514572	0.0737163570340891	conditionAd-IL12:comparisonCD4_vs_S	AdIL12	CD4_vs_S	2.68523636484576	B16	0.891458925849673	0.444226203709167	2.00676798983544	0.044774372738861	conditionAd-IL12:comparisonCD4_vs_S	2.43868491768987	EMT6	1.42504908537352	1.28610337147953
0.920603232072454	0.53838323282115	1.70994038437723	0.0872768976276217	conditionAd-IL12:comparisonCD8_vs_NK	AdIL12	CD8_vs_NK	2.51080453102192	B16	0.237799579148263	0.303994658458425	0.782249202516119	0.43406813369373	conditionAd-IL12:comparisonCD8_vs_NK	1.26845494252726	EMT6	1.32814971753728	0.343072273562682
0.880962752788044	0.535701247124475	1.64450383029133	0.10007217376473	conditionAd-IL12:comparisonCD4_vs_CD8	AdIL12	CD4_vs_CD8	2.41322192451286	B16	0.152685288321555	0.304755217097743	0.5010095964086	0.616364369190956	conditionAd-IL12:comparisonCD4_vs_CD8	1.16495829526553	EMT6	1.2709605946552	0.220278308278209
0.876578048065494	0.535478467880217	1.63699961930417	0.101630549111643	conditionAd-IL12:comparisonMo_vs_Tumor	AdIL12	Mo_vs_Tumor	2.40266382293832	B16	0.996143057144648	0.299983836966117	3.32065576338755	0.000898062301922054	conditionAd-IL12:comparisonMo_vs_Tumor	2.70781776340437	EMT6	1.26463480289622	1.43713064855856
0.885253742455953	0.540843142634448	1.63680311844924	0.101671613955974	conditionAd-IL12:comparisonB_vs_Tumor	AdIL12	B_vs_Tumor	2.42359928350459	B16	1.55876719820097	0.306748146751767	5.08158635906085	3.74295776171377e-07	conditionAd-IL12:comparisonB_vs_Tumor	4.75295817648895	EMT6	1.2771511841696	2.24882570674492
0.850375303982439	0.535339259370602	1.5884792476872	0.112178010039327	conditionAd-IL12:comparisonCD8_vs_CD8	AdIL12	CD8_vs_CD8	2.34052509550087	B16	0.509114429318111	0.305047304487776	1.66896878558883	0.0951235660927777	conditionAd-IL12:comparisonCD8_vs_CD8	1.6638171146843	EMT6	1.22683223394991	0.734496862422253
0.831446744612269	0.535219258064634	1.55346940918905	0.120311032013012	conditionAd-IL12:comparisonEndo_vs_Endo	AdIL12	Endo_vs_Endo	2.296638987992	B16	0.689931215091459	0.300121632279407	2.29883867367864	0.0215141018452655	conditionAd-IL12:comparisonEndo_vs_Endo	1.99357840041886	EMT6	1.19952409521539	0.995360342566945
0.804730389114388	0.5360952739735	1.50109584654568	0.133330772949619	conditionAd-IL12:comparisonCD8_vs_Treg	AdIL12	CD8_vs_Treg	2.23609354238156	B16	0.271234318865844	0.312689135276678	0.867424826340214	0.385709284011836	conditionAd-IL12:comparisonCD8_vs_Treg	1.3115823628727	EMT6	1.16098054162797	0.391308406746649
0.779210393170097	0.5354020068485	1.45537443491613	0.145565629957288	conditionAd-IL12:comparisonCD8_vs_Endo	AdIL12	CD8_vs_Endo	2.17975043997018	B16	0.832503990219365	0.303094088229576	2.74668501481557	0.0060200920541944	conditionAd-IL12:comparisonCD8_vs_Endo	2.29906838348071	EMT6	1.12416297003564	1.20104937820975
0.782329901226692	0.538665072837709	1.45234941093423	0.146404475107613	conditionAd-IL12:comparisonCD8_vs_Mo	AdIL12	CD8_vs_Mo	2.18656080600206	B16	0.225886758775981	0.300611283917622	0.751424749703944	0.452397072407741	conditionAd-IL12:comparisonCD8_vs_Mo	1.25343371687281	EMT6	1.1286634688389	0.325885706688589
0.732074390359666	0.53542734354963	1.36727120715644	0.171540313120845	conditionAd-IL12:comparisonCD4_vs_Endo	AdIL12	CD4_vs_Endo	2.07938960260582	B16	0.634252250010059	0.301854632540784	2.10118441672206	0.0356247808037996	conditionAd-IL12:comparisonCD4_vs_Endo	1.88561164808537	EMT6	1.0561600925337	0.915032575762179
0.752845106876629	0.5550877144261	1.35626332075281	0.175015401398203	conditionAd-IL12:comparisonCD4_vs_N	AdIL12	CD4_vs_N	2.12303168421858	B16	0.745271831030948	0.301302990446698	2.47349629662169	0.0133798190837662	conditionAd-IL12:comparisonCD4_vs_N	2.10701410895938	EMT6	1.08612590224843	1.07519997474259
0.723298147392474	0.535785610176269	1.34997680724295	0.177023422454363	conditionAd-IL12:comparisonTreg_vs_Treg	AdIL12	Treg_vs_Treg	2.0612202203074	B16	0.353606014477998	0.309094155505446	1.14400744297402	0.252620550285939	conditionAd-IL12:comparisonTreg_vs_Treg	1.42419396412802	EMT6	1.0434986503273	0.510145643515919
0.723042508977968	0.542378551681853	1.3330956888614	0.182500403977419	conditionAd-IL12:comparisonNK_vs_Treg	AdIL12	NK_vs_Treg	2.06069336058399	B16	0.130535107891342	0.305834381006218	0.42681632935405	0.669513111825116	conditionAd-IL12:comparisonNK_vs_Treg	1.13943794245483	EMT6	1.04312984205443	0.188322352816745
0.763236900391389	0.578560665998601	1.31919942928376	0.18710244905198	conditionAd-IL12:comparisonDC_vs_DC	AdIL12	DC_vs_DC	2.14520882164849	B16	1.08806335010478	0.335308060156619	3.2449662844268	0.0011746453049713	conditionAd-IL12:comparisonDC_vs_DC	2.96851951906839	EMT6	1.10111809121812	1.5697435993692
0.743352284781495	0.586155839247702	1.26818200043105	0.204732963365155	conditionAd-IL12:comparisonS_vs_Treg	AdIL12	S_vs_Treg	2.10297347725939	B16	0.575870933424041	0.61298789209875	0.939449116119361	0.347500205641672	conditionAd-IL12:comparisonS_vs_Treg	1.77867896348352	EMT6	1.07243065488774	0.830806139842962
0.672731490841783	0.541569928808842	1.24218767523046	0.214167325902551	conditionAd-IL12:comparisonCD8_vs_M	AdIL12	CD8_vs_M	1.95958259894586	B16	0.709664936699908	0.300360613691082	2.36270970410851	0.0181418742298888	conditionAd-IL12:comparisonCD8_vs_M	2.03330985698599	EMT6	0.970546385687279	1.02383008486974
0.663596535846972	0.538276197673905	1.23281790782246	0.217643708552058	conditionAd-IL12:comparisonCD4_vs_Mo	AdIL12	CD4_vs_Mo	1.94176341274144	B16	0.198461036870263	0.300347165961453	0.660772130927097	0.5087584578923	conditionAd-IL12:comparisonCD4_vs_Mo	1.21952450999684	EMT6	0.957367431417522	0.28631875370241
0.629070002711461	0.537687469370052	1.16995473866719	0.242019183710565	conditionAd-IL12:comparisonN_vs_N	AdIL12	N_vs_N	1.875865218233	B16	0.206183918543333	0.299956261731182	0.687379944507088	0.491843332487649	conditionAd-IL12:comparisonN_vs_N	1.2289792152779	EMT6	0.907556173283832	0.297460516793521
0.630023736364226	0.54054100796031	1.1655429043979	0.243799303793293	conditionAd-IL12:comparisonMo_vs_Treg	AdIL12	Mo_vs_Treg	1.87765514744187	B16	0.208163174677834	0.300958833823961	0.691666604475198	0.489146723804661	conditionAd-IL12:comparisonMo_vs_Treg	1.23141408875317	EMT6	0.908932120095005	0.300315979803414
0.603654346327182	0.535393238082928	1.12749714301338	0.259532347763403	conditionAd-IL12:comparisonCD4_vs_CD4	AdIL12	CD4_vs_CD4	1.82878963488251	B16	-0.144028228983094	0.302063630724604	-0.476814201820961	0.63349443187991	conditionAd-IL12:comparisonCD4_vs_CD4	0.865863305273603	EMT6	0.870889131857294	-0.20778881170193
0.513515912549084	0.536342052565713	0.957441077186777	0.338344673589423	conditionAd-IL12:comparisonEndo_vs_M	AdIL12	Endo_vs_M	1.67115651809562	B16	0.596285819650723	0.300057023151706	1.98724166955841	0.0468956222002465	conditionAd-IL12:comparisonEndo_vs_M	1.81536367519034	EMT6	0.740846860452134	0.860258594962509
0.516713924579155	0.539738871081045	0.957340581278178	0.33839537871814	conditionAd-IL12:comparisonEndo_vs_S	AdIL12	Endo_vs_S	1.67650945155527	B16	0.942977178912489	0.398609978131714	2.36566375817341	0.0179977818484862	conditionAd-IL12:comparisonEndo_vs_S	2.56761429761001	EMT6	0.745460616548621	1.36042849968851
0.504657622129978	0.556637149396283	0.906618652163837	0.364608494716469	conditionAd-IL12:comparisonCD8_vs_DC	AdIL12	CD8_vs_DC	1.6564183023947	B16	1.00627493922638	0.348450919986291	2.8878527261916	0.00387881437338725	conditionAd-IL12:comparisonCD8_vs_DC	2.73539250983148	EMT6	0.728067048793736	1.45174786459274
0.495225457393936	0.567726578190437	0.872295707860656	0.383047078562051	conditionAd-IL12:comparisonCD4_vs_DC	AdIL12	CD4_vs_DC	1.64086814321202	B16	0.746865405935441	0.332626473368485	2.24535767815468	0.0247451800327075	conditionAd-IL12:comparisonCD4_vs_DC	2.11037447054965	EMT6	0.7144593115042	1.07749901735458
0.456574636452089	0.539751597054621	0.845897703579902	0.397609813701657	conditionAd-IL12:comparisonCD4_vs_M	AdIL12	CD4_vs_M	1.57865723816892	B16	0.882642943540139	0.300224577043605	2.93994233327521	0.00328273336570621	conditionAd-IL12:comparisonCD4_vs_M	2.41728000589391	EMT6	0.65869796380511	1.273384597521
0.419477395485204	0.535844070496041	0.782834818153135	0.433724118333677	conditionAd-IL12:comparisonCD4_vs_Treg	AdIL12	CD4_vs_Treg	1.52116637943775	B16	0.344913614681029	0.306492083092202	1.12535896914919	0.260436950629168	conditionAd-IL12:comparisonCD4_vs_Treg	1.41186794973635	EMT6	0.605177958231522	0.497605161435407
0.291941714708556	0.558938430009639	0.522314621851142	0.601451290234389	conditionAd-IL12:comparisonMo_vs_N	AdIL12	Mo_vs_N	1.33902496990418	B16	0.546878380745887	0.300066517945461	1.82252383401631	0.0683755407030022	conditionAd-IL12:comparisonMo_vs_N	1.72785089794211	EMT6	0.421182864038654	0.788978727871478
0.257908640781206	0.542151030661968	0.47571364102416	0.634278401359939	conditionAd-IL12:comparisonS_vs_S	AdIL12	S_vs_S	1.29422057424235	B16	2.74317219242694	0.375355548813287	7.3081967246779	2.70751209794768e-13	conditionAd-IL12:comparisonS_vs_S	15.5361907968917	EMT6	0.372083517057459	3.95756091831885
-0.263609154801897	0.639192291056919	-0.412409784176235	0.680039092942629	conditionAd-IL12:comparisonDC_vs_Mo	AdIL12	DC_vs_Mo	0.768273757092401	B16	0.346191320359613	0.304663219702517	1.13630821829312	0.255827592493975	conditionAd-IL12:comparisonDC_vs_Mo	1.41367305438379	EMT6	-0.380307620365628	0.499448501081616
0.227296920239115	0.56865960666476	0.399706463366075	0.689372731024078	conditionAd-IL12:comparisonCD8_vs_S	AdIL12	CD8_vs_S	1.25520250764411	B16	0.922236449077051	0.488996929904933	1.88597594928939	0.0592981957102482	conditionAd-IL12:comparisonCD8_vs_S	2.5149085701582	EMT6	0.327920139638305	1.33050595161051
0.310029214066117	0.784004838522235	0.395442985594947	0.692515990729971	conditionAd-IL12:comparisonDC_vs_M	AdIL12	DC_vs_M	1.36346494590543	B16	0.83117191237288	0.302050117628725	2.75176821283196	0.00592744583965174	conditionAd-IL12:comparisonDC_vs_M	2.29600788428366	EMT6	0.44727760966389	1.19912759610655
-0.207176959446321	0.54950267177092	-0.377026300488471	0.706154059772579	conditionAd-IL12:comparisonB_vs_Endo	AdIL12	B_vs_Endo	0.812875791209422	B16	0.961425446229687	0.315737522556501	3.04501485425332	0.00232668818158213	conditionAd-IL12:comparisonB_vs_Endo	2.61542196092448	EMT6	-0.298893171979661	1.38704372346003
-0.0847375078139949	0.574344537328707	-0.147537762277868	0.882707575855014	conditionAd-IL12:comparisonM_vs_N	AdIL12	M_vs_N	0.918753418345366	B16	0.820849471776182	0.299970325797079	2.73643557773599	0.00621087546389363	conditionAd-IL12:comparisonM_vs_N	2.27242938249318	EMT6	-0.12225038230054	1.18423546224782
0.0433141829289329	0.546491351400347	0.0792586796075422	0.936826871760652	conditionAd-IL12:comparisonM_vs_Treg	AdIL12	M_vs_Treg	1.04426593384547	B16	0.716202959373805	0.300593941202832	2.38262606527565	0.0171896452258624	conditionAd-IL12:comparisonM_vs_Treg	2.04664723546584	EMT6	0.0624891569117289	1.03326245775859
