B1	B2	CD4_1	CD4_2	CD4_3	CD4_4	CD45_1	CD45_2	CD8_1	CD8_2	CD8_3	CD8_4	CD8_5	CD8_6	DC1	DC2	DC3	DC4	E1	E2	E3	M1	M10	M11	M12	M13	M2	M3	M4	M5	M6	M7	M8	M9	Mo1	Mo2	Mo3	Mo4	Mo5	Mo6	Mo7	Mo8	N1	N2	N3	N4	N5	N6	N7	NK1	NK2	NKT	S	T1	T10	T11	T12	T2	T3	T4	T5	T6	T7	T8	T9	Treg1	Treg2
DC2	1	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	0	0	1	2	0	2	1	0	0	0	1	0	0	0	0	3	0	0	14	2	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	9	0	0	0	0	1	2	0	0	1	1
DC3	0	0	1	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	18	0	3	0	0	1	0	0	0	1	4	0	0	8	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	4	23	0	1	0	4	4	1	1	0	0	0
DC4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	2	0	0	0	2	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1
E1	20	0	130	0	4	4	146	7	11	45	8	0	1	20	37	1	0	0	1106	273	0	667	8	56	0	5	52	47	1	0	5	584	20	1	1527	136	21	20	28	12	3	2	48	2	0	1	9	156	80	172	0	18	11	2	14	61	583	0	35	6	128	79	196	64	3	0	29
E2	67	0	246	0	11	2	201	19	17	62	3	1	5	29	30	2	0	0	273	1900	1	393	17	64	0	2	65	74	0	0	2	994	68	0	1363	179	29	23	24	7	5	6	80	5	0	0	18	355	156	228	0	16	0	8	30	29	589	0	2	2	49	35	658	96	1	1	46
E3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	3	0	1	0	0	0	1
M1	84	2	513	0	8	14	761	107	56	231	116	0	34	117	72	2	18	2	667	393	6	37760	59	1077	2	511	447	68	8	1	424	3968	119	19	10048	415	172	77	59	12	11	8	476	222	0	18	59	1248	2619	734	5	77	350	4	304	3850	6307	4	1008	165	1137	4425	910	902	14	10	172
M10	15	0	19	0	4	0	16	2	1	6	0	0	3	2	11	1	0	0	8	17	0	59	6	5	0	0	15	21	1	0	1	78	5	0	66	12	7	7	3	2	0	0	15	0	0	0	2	22	11	14	0	1	0	0	4	3	52	0	2	1	4	8	28	11	0	0	3
M11	63	0	91	0	4	9	83	66	5	39	5	1	5	8	5	0	3	1	56	64	0	1077	5	210	0	0	38	11	1	0	13	222	14	0	832	33	7	6	10	5	1	3	15	6	0	0	3	42	72	42	1	6	12	0	7	192	664	0	99	25	195	148	141	44	2	4	19
M12	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	7	0	0	7	2	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	1
M13	2	0	0	0	1	0	2	2	0	1	0	0	0	0	0	0	0	0	5	2	0	511	0	0	0	372	2	0	0	0	4	38	0	2	56	1	3	0	2	0	0	0	1	2	0	0	1	5	60	3	0	0	125	0	4	13	61	0	2	0	6	11	2	4	0	0	0
M2	26	1	59	0	3	0	83	13	8	36	0	0	6	10	27	1	1	0	52	65	0	447	15	38	2	2	88	37	1	0	4	476	26	1	368	45	9	6	11	3	2	4	13	3	0	0	9	92	43	55	0	8	1	3	9	38	287	0	4	1	33	36	181	72	1	0	12
M3	15	0	55	0	1	3	73	5	7	18	1	0	3	8	73	0	0	2	47	74	0	68	21	11	0	0	37	218	0	0	2	888	36	0	237	53	0	44	10	8	7	7	20	0	0	0	3	52	10	46	0	3	1	3	7	12	337	0	0	0	12	3	265	98	0	0	17
M4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	1	1	0	0	1	0	2	0	1	10	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	4	0	0	0
M5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
M6	0	0	7	0	0	0	8	2	1	1	0	0	0	0	1	0	1	0	5	2	0	424	1	13	0	4	4	2	1	0	90	185	4	0	166	11	3	5	2	0	1	0	13	3	0	2	0	54	65	10	0	0	8	0	7	66	217	0	6	0	10	103	18	78	0	0	1
M7	138	5	681	19	9	15	857	61	60	268	23	0	11	137	224	3	4	2	584	994	0	3968	78	222	7	38	476	888	10	4	185	22476	611	0	6148	840	186	272	390	106	85	36	648	31	0	27	349	2017	931	967	1	89	49	19	236	374	4723	13	52	12	194	276	3078	2463	17	9	181
M8	20	2	59	0	1	0	63	4	8	23	1	0	1	8	9	0	0	0	20	68	0	119	5	14	0	0	26	36	0	0	4	611	74	0	341	38	9	12	21	2	2	1	29	1	0	1	6	71	29	72	0	7	1	0	5	11	152	0	0	0	5	8	136	96	0	0	16
M9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	19	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	0	1	0	0	4	2	0	0	0	0	1	0	0	0	0	0
Mo1	344	8	1361	8	21	69	1679	456	157	490	66	2	55	207	130	14	8	5	1527	1363	2	10048	66	832	7	56	368	237	6	2	166	6148	341	1	26470	1583	314	164	560	92	37	17	645	73	2	8	115	2162	1763	1839	2	183	57	17	232	1069	3882	8	150	128	662	987	1956	1153	18	14	326
Mo2	34	2	141	1	3	11	169	21	11	65	6	1	5	7	22	2	1	2	136	179	0	415	12	33	2	1	45	53	0	0	11	840	38	0	1583	350	22	48	70	13	10	1	76	1	0	0	14	300	146	177	0	18	5	0	39	45	371	0	7	3	40	34	207	118	1	2	44
Mo3	2	0	26	0	0	0	37	3	2	7	1	0	0	6	4	0	0	0	21	29	0	172	7	7	0	3	9	0	0	0	3	186	9	0	314	22	60	4	0	0	0	0	89	2	0	1	15	248	215	57	0	8	1	0	37	18	61	0	2	2	3	13	37	29	1	0	7
Mo4	1	0	26	0	0	0	26	4	1	6	1	0	1	2	23	0	0	0	20	23	0	77	7	6	0	0	6	44	0	0	5	272	12	0	164	48	4	34	6	6	3	2	12	1	0	0	2	53	17	26	0	1	0	1	2	14	113	0	1	0	5	11	69	31	0	0	4
Mo5	2	0	17	0	0	2	27	8	0	12	1	0	0	2	6	0	0	0	28	24	0	59	3	10	0	2	11	10	0	0	2	390	21	0	560	70	0	6	154	11	2	0	12	0	0	1	4	46	33	13	0	0	0	0	2	12	155	1	0	4	10	3	64	41	2	0	6
Mo6	0	0	8	0	0	0	3	2	0	2	0	0	0	2	0	0	0	0	12	7	0	12	2	5	1	0	3	8	0	0	0	106	2	0	92	13	0	6	11	10	0	0	4	0	0	0	1	15	2	3	0	1	0	0	1	3	40	0	0	0	3	1	16	10	0	0	2
Mo7	0	0	5	0	0	0	5	1	2	2	0	0	0	0	1	0	0	0	3	5	0	11	0	1	0	0	2	7	0	0	1	85	2	0	37	10	0	3	2	0	0	0	4	0	0	0	2	2	3	7	0	1	0	0	0	0	14	0	0	1	0	3	21	7	0	0	1
Mo8	1	0	5	0	0	0	5	0	0	1	0	0	1	0	5	0	0	0	2	6	0	8	0	3	0	0	4	7	0	0	0	36	1	0	17	1	0	2	0	0	0	2	0	0	0	0	0	2	1	3	0	1	0	0	1	0	12	0	0	0	0	1	23	4	0	0	2
N1	6	0	46	2	0	1	54	3	3	19	4	0	0	8	12	0	2	0	48	80	1	476	15	15	1	1	13	20	2	0	13	648	29	0	645	76	89	12	12	4	4	0	450	27	2	12	56	831	647	146	1	8	4	0	105	92	286	2	4	2	17	87	91	125	3	0	21
N2	1	0	3	1	0	0	7	0	0	2	1	0	0	0	2	0	0	0	2	5	0	222	0	6	0	2	3	0	0	0	3	31	1	0	73	1	2	1	0	0	0	0	27	6	1	1	0	34	83	8	0	1	5	0	7	31	29	0	3	1	2	18	8	6	1	0	3
N3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	1	0	0	0	9	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
N4	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	18	0	0	0	0	0	0	0	0	2	27	1	0	8	0	1	0	1	0	0	0	12	1	0	12	5	25	57	4	0	0	0	0	2	2	2	0	0	0	0	3	1	5	0	0	1
N5	3	0	11	0	1	0	5	0	5	2	2	0	0	3	1	0	0	0	9	18	0	59	2	3	0	1	9	3	0	0	0	349	6	0	115	14	15	2	4	1	2	0	56	0	0	5	32	219	98	26	0	1	1	0	19	5	60	0	0	0	3	3	34	54	1	1	6
N6	31	0	195	4	2	2	192	14	15	50	10	0	1	41	35	3	0	3	156	355	0	1248	22	42	1	5	92	52	0	0	54	2017	71	3	2162	300	248	53	46	15	2	2	831	34	9	25	219	4190	2332	385	1	44	11	5	340	264	816	0	9	8	40	166	292	373	4	0	53
N7	13	0	96	4	0	1	154	23	7	28	10	0	3	23	9	2	0	3	80	156	0	2619	11	72	1	60	43	10	2	0	65	931	29	7	1763	146	215	17	33	2	3	1	647	83	6	57	98	2332	2752	231	2	22	54	2	312	427	689	1	35	12	58	408	167	225	5	0	30
NK1	26	0	219	0	4	5	224	14	20	63	7	1	7	30	26	0	0	2	172	228	2	734	14	42	0	3	55	46	1	0	10	967	72	0	1839	177	57	26	13	3	7	3	146	8	0	4	26	385	231	462	0	72	8	2	57	102	443	2	11	7	45	47	253	192	0	1	62
NK2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0
NKT	3	0	31	0	0	1	22	3	0	11	1	0	2	4	3	0	0	0	18	16	0	77	1	6	0	0	8	3	0	0	0	89	7	0	183	18	8	1	0	1	1	1	8	1	0	0	1	44	22	72	0	12	1	0	10	16	45	0	1	0	9	6	23	23	0	0	10
S	3	0	2	0	0	0	3	1	0	3	0	0	0	0	0	0	1	0	11	0	0	350	0	12	0	125	1	1	0	0	8	49	1	1	57	5	1	0	0	0	0	0	4	5	0	0	1	11	54	8	0	1	148	0	6	64	316	0	19	0	21	23	8	17	0	0	4
T1	1	0	0	0	0	0	0	1	0	3	0	0	0	0	2	0	0	0	2	8	0	4	0	0	0	0	3	3	0	0	0	19	0	0	17	0	0	1	0	0	0	0	0	0	0	0	0	5	2	2	0	0	0	0	0	0	10	0	1	0	3	0	13	4	0	0	1
T10	3	0	17	0	2	0	30	3	1	13	1	0	1	5	2	0	0	0	14	30	0	304	4	7	0	4	9	7	1	0	7	236	5	0	232	39	37	2	2	1	0	1	105	7	0	2	19	340	312	57	0	10	6	0	44	65	217	0	12	2	18	55	44	34	0	0	8
T11	19	0	73	0	1	0	81	9	6	32	22	0	5	15	5	0	4	0	61	29	1	3850	3	192	0	13	38	12	0	0	66	374	11	4	1069	45	18	14	12	3	0	0	92	31	0	2	5	264	427	102	1	16	64	0	65	1832	3165	2	510	31	444	961	75	137	6	1	29
T12	146	3	406	4	17	11	443	84	67	172	36	1	27	55	96	9	23	0	583	589	1	6307	52	664	3	61	287	337	1	2	217	4723	152	2	3882	371	61	113	155	40	14	12	286	29	1	2	60	816	689	443	5	45	316	10	217	3165	19642	3	1445	76	2497	1757	1305	861	11	3	100
T2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	13	0	0	8	0	0	0	1	0	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	2	3	0	0	0	2	0	0	4	0	0	1
T3	2	1	12	0	0	1	10	6	3	5	5	0	3	1	0	0	1	0	35	2	0	1008	2	99	0	2	4	0	0	0	6	52	0	0	150	7	2	1	0	0	0	0	4	3	0	0	0	9	35	11	0	1	19	1	12	510	1445	0	420	24	391	296	15	24	2	0	2
T4	3	0	2	0	0	2	8	6	1	2	0	0	0	1	0	0	0	0	6	2	0	165	1	25	0	0	1	0	0	0	0	12	0	0	128	3	2	0	4	0	1	0	2	1	0	0	0	8	12	7	0	0	0	0	2	31	76	0	24	6	33	37	7	5	0	0	0
T5	65	2	72	0	1	14	72	40	12	40	8	2	10	7	3	0	4	0	128	49	3	1137	4	195	0	6	33	12	0	0	10	194	5	0	662	40	3	5	10	3	0	0	17	2	0	0	3	40	58	45	0	9	21	3	18	444	2497	2	391	33	906	266	110	58	1	2	10
T6	5	0	43	0	0	1	51	10	1	14	17	0	0	7	3	1	4	0	79	35	0	4425	8	148	0	11	36	3	0	0	103	276	8	1	987	34	13	11	3	1	3	1	87	18	0	3	3	166	408	47	0	6	23	0	55	961	1757	0	296	37	266	1468	84	88	2	0	20
T7	114	3	264	0	17	12	327	40	33	106	9	0	5	35	109	2	1	2	196	658	1	910	28	141	4	2	181	265	0	1	18	3078	136	0	1956	207	37	69	64	16	21	23	91	8	0	1	34	292	167	253	0	23	8	13	44	75	1305	0	15	7	110	84	1362	325	1	4	53
T8	34	2	145	5	4	2	165	22	13	43	3	0	5	17	21	0	1	2	64	96	0	902	11	44	0	4	72	98	4	0	78	2463	96	0	1153	118	29	31	41	10	7	4	125	6	0	5	54	373	225	192	0	23	17	4	34	137	861	4	24	5	58	88	325	592	3	2	33
T9	0	0	0	0	0	0	2	0	0	0	3	0	0	0	1	0	0	0	3	1	0	14	0	2	0	0	1	0	0	0	0	17	0	0	18	1	1	0	2	0	0	0	3	1	0	0	1	4	5	0	0	0	0	0	0	6	11	0	2	0	1	2	1	3	4	0	1
Treg1	1	0	8	0	0	1	4	0	1	2	0	0	0	0	0	1	0	0	0	1	0	10	0	4	0	0	0	0	0	0	0	9	0	0	14	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	3	0	0	0	2	0	4	2	0	0	1
Treg2	27	0	91	0	11	2	43	5	14	25	0	0	3	13	7	1	0	1	29	46	1	172	3	19	1	0	12	17	0	0	1	181	16	0	326	44	7	4	6	2	1	2	21	3	0	1	6	53	30	62	0	10	4	1	8	29	100	1	2	0	10	20	53	33	1	1	42
