estimate	sd	zvalue	pvalue	term	condition	comparison	OR
0.882427113383561	0.328924433896661	2.68276546965433	0.00730161754558168	conditionAd-IL12:comparisonCD45+_vs_DC	AdIL12	CD45+_vs_DC	2.41675834026935
0.799037864564862	0.299915653227007	2.66420860654468	0.00771696913185734	conditionAd-IL12:comparisonM_vs_M	AdIL12	M_vs_M	2.22340068646926
0.802840780930202	0.30452178672002	2.63639849738679	0.00837912645285463	conditionAd-IL12:comparisonDC_vs_Tumor	AdIL12	DC_vs_Tumor	2.23187219132908
0.786874838771623	0.300145144123816	2.62164774002481	0.00875058254634771	conditionAd-IL12:comparisonM_vs_NK	AdIL12	M_vs_NK	2.19652120585562
0.783437507327677	0.299928506662918	2.61208084568021	0.00899929700773816	conditionAd-IL12:comparisonM_vs_Tumor	AdIL12	M_vs_Tumor	2.18898399581314
0.775226650585417	0.305263806564826	2.53953018311979	0.0111001466943526	conditionAd-IL12:comparisonEndo_vs_Treg	AdIL12	Endo_vs_Treg	2.17108414891617
0.763342125487527	0.301809028042342	2.52922230470997	0.0114315595708598	conditionAd-IL12:comparisonCD45+_vs_Endo	AdIL12	CD45+_vs_Endo	2.14543456332962
0.758586880899833	0.300155684360335	2.52731139347391	0.0114939541458208	conditionAd-IL12:comparisonCD45+_vs_M	AdIL12	CD45+_vs_M	2.13525671549077
0.754215709521592	0.302172747654914	2.49597528359149	0.0125611353551968	conditionAd-IL12:comparisonCD8_vs_N	AdIL12	CD8_vs_N	2.12594351208396
0.745271831030948	0.301302990446698	2.47349629662169	0.0133798190837662	conditionAd-IL12:comparisonCD4_vs_N	AdIL12	CD4_vs_N	2.10701410895938
1.08565528764546	0.451523568415601	2.4044266204199	0.0161978577699281	conditionAd-IL12:comparisonCD45+_vs_S	AdIL12	CD45+_vs_S	2.96137973862353
1.00033953291682	0.417526938216179	2.3958682455092	0.0165810492954182	conditionAd-empty:comparisonB_vs_DC	Adempty	B_vs_DC	2.71920493132005
0.716202959373805	0.300593941202832	2.38262606527565	0.0171896452258624	conditionAd-IL12:comparisonM_vs_Treg	AdIL12	M_vs_Treg	2.04664723546584
0.942977178912489	0.398609978131714	2.36566375817341	0.0179977818484862	conditionAd-IL12:comparisonEndo_vs_S	AdIL12	Endo_vs_S	2.56761429761001
0.709664936699908	0.300360613691082	2.36270970410851	0.0181418742298888	conditionAd-IL12:comparisonCD8_vs_M	AdIL12	CD8_vs_M	2.03330985698599
0.692158825921419	0.300200383577487	2.30565603438931	0.0211298595930596	conditionAd-IL12:comparisonEndo_vs_Tumor	AdIL12	Endo_vs_Tumor	1.9980242672461
0.689931215091459	0.300121632279407	2.29883867367864	0.0215141018452655	conditionAd-IL12:comparisonEndo_vs_Endo	AdIL12	Endo_vs_Endo	1.99357840041886
0.746865405935441	0.332626473368485	2.24535767815468	0.0247451800327075	conditionAd-IL12:comparisonCD4_vs_DC	AdIL12	CD4_vs_DC	2.11037447054965
0.669674076577951	0.301500608467449	2.22113673329535	0.0263417017205977	conditionAd-IL12:comparisonEndo_vs_NK	AdIL12	Endo_vs_NK	1.95360049270511
-1.13217952539559	0.527170157903379	-2.14765481016303	0.0317411877817308	conditionAd-empty:comparisonB_vs_S	Adempty	B_vs_S	0.322329963936582
0.634252250010059	0.301854632540784	2.10118441672206	0.0356247808037996	conditionAd-IL12:comparisonCD4_vs_Endo	AdIL12	CD4_vs_Endo	1.88561164808537
0.610164344948209	0.2937227151891	2.07734817021347	0.0377694361638458	conditionAd-empty:comparisonB_vs_Tumor	Adempty	B_vs_Tumor	1.84073388924026
0.62522335100232	0.301234540396155	2.07553672357787	0.0379368189854125	conditionAd-IL12:comparisonCD45+_vs_N	AdIL12	CD45+_vs_N	1.86866327864221
0.891458925849673	0.444226203709167	2.00676798983544	0.044774372738861	conditionAd-IL12:comparisonCD4_vs_S	AdIL12	CD4_vs_S	2.43868491768987
0.596285819650723	0.300057023151706	1.98724166955841	0.0468956222002465	conditionAd-IL12:comparisonEndo_vs_M	AdIL12	Endo_vs_M	1.81536367519034
0.637379398249153	0.323409248986094	1.97081376073002	0.0487451821400655	conditionAd-IL12:comparisonMo_vs_S	AdIL12	Mo_vs_S	1.89151746459937
0.589141383009675	0.300977991278544	1.95742346643694	0.0502977017575724	conditionAd-IL12:comparisonN_vs_NK	AdIL12	N_vs_NK	1.80244014507477
0.580958392692745	0.299936615263776	1.93693721649098	0.0527530184363338	conditionAd-IL12:comparisonM_vs_Mo	AdIL12	M_vs_Mo	1.7877509774461
0.922236449077051	0.488996929904933	1.88597594928939	0.0592981957102482	conditionAd-IL12:comparisonCD8_vs_S	AdIL12	CD8_vs_S	2.5149085701582
0.56414155408696	0.300423410272217	1.87782155051028	0.060405581115037	conditionAd-IL12:comparisonEndo_vs_N	AdIL12	Endo_vs_N	1.75793804007245
0.571342180098556	0.310259605091931	1.84149715503333	0.0655487371170848	conditionAd-IL12:comparisonDC_vs_N	AdIL12	DC_vs_N	1.77064197771197
0.548162494865201	0.300109195525005	1.82654348163593	0.0677684378618818	conditionAd-IL12:comparisonEndo_vs_Mo	AdIL12	Endo_vs_Mo	1.73007108085526
0.546878380745887	0.300066517945461	1.82252383401631	0.0683755407030022	conditionAd-IL12:comparisonMo_vs_N	AdIL12	Mo_vs_N	1.72785089794211
0.566139637363452	0.314960999714201	1.79749123820782	0.0722576678639255	conditionAd-IL12:comparisonM_vs_S	AdIL12	M_vs_S	1.76145405815013
0.617913814155601	0.361117001236395	1.71111803664736	0.087059325198484	conditionAd-IL12:comparisonDC_vs_Treg	AdIL12	DC_vs_Treg	1.85505401485486
0.509114429318111	0.305047304487776	1.66896878558883	0.0951235660927777	conditionAd-IL12:comparisonCD8_vs_CD8	AdIL12	CD8_vs_CD8	1.6638171146843
-0.501017062158344	0.312118592146224	-1.60521377055175	0.108446767986052	conditionAd-empty:comparisonMo_vs_S	Adempty	Mo_vs_S	0.605914093926778
0.486240066594898	0.304793865422613	1.59530791710883	0.110643396044857	conditionAd-IL12:comparisonCD45+_vs_CD8	AdIL12	CD45+_vs_CD8	1.62619034333319
-0.432775465451636	0.288669358431904	-1.49920818684234	0.133819631842394	conditionAd-empty:comparisonCD8_vs_Mo	Adempty	CD8_vs_Mo	0.64870613239215
0.48579698619282	0.328505163343242	1.47881080847801	0.139190886297646	conditionAd-IL12:comparisonDC_vs_NK	AdIL12	DC_vs_NK	1.62546996986548
0.631790047543765	0.445049018692544	1.41959654107277	0.155725172998442	conditionAd-IL12:comparisonNK_vs_S	AdIL12	NK_vs_S	1.88097460145146
-0.619343085624107	0.436514393444095	-1.41883771744042	0.155946333662406	conditionAd-empty:comparisonCD8_vs_S	Adempty	CD8_vs_S	0.538297937125912
0.496702863468466	0.352942492370736	1.40731953280004	0.159332659861204	conditionAd-IL12:comparisonB_vs_Treg	AdIL12	B_vs_Treg	1.64329416344154
0.429729713622118	0.318525029371239	1.34912384898102	0.177297189143342	conditionAd-IL12:comparisonDC_vs_Endo	AdIL12	DC_vs_Endo	1.53684207992727
-0.382518770566548	0.287708643975444	-1.3295352036736	0.183671459468066	conditionAd-empty:comparisonN_vs_N	Adempty	N_vs_N	0.682141086681618
0.396996237856664	0.30213516301383	1.3139689994921	0.18885663681974	conditionAd-IL12:comparisonCD45+_vs_CD45+	AdIL12	CD45+_vs_CD45+	1.48735033441563
-0.377664790913334	0.288182252098935	-1.31050676494706	0.190024457191252	conditionAd-empty:comparisonMo_vs_NK	Adempty	Mo_vs_NK	0.685460234658464
-0.372348569994318	0.289424281659473	-1.28651462088593	0.198263519491995	conditionAd-empty:comparisonNK_vs_NK	Adempty	NK_vs_NK	0.689113996193586
-0.369837257639763	0.289263617921562	-1.27854743813669	0.201056469479807	conditionAd-empty:comparisonMo_vs_Treg	Adempty	Mo_vs_Treg	0.690846751520191
0.419373355215789	0.33685895910276	1.24495235730945	0.213149263437712	conditionAd-empty:comparisonB_vs_Treg	Adempty	B_vs_Treg	1.52100812511036
0.37747803307454	0.30495485143083	1.23781612689037	0.21578424731035	conditionAd-IL12:comparisonB_vs_Mo	AdIL12	B_vs_Mo	1.45860140245412
-0.398725402688634	0.327192478376734	-1.21862643257201	0.222986011874457	conditionAd-IL12:comparisonB_vs_CD4	AdIL12	B_vs_CD4	0.67117497889589
-0.346475774207054	0.288362869182812	-1.20152700376761	0.229546838016481	conditionAd-empty:comparisonCD4_vs_Mo	Adempty	CD4_vs_Mo	0.707175950977921
1.30151114498049	1.11366458237251	1.16867427193186	0.24253489154548	conditionAd-IL12:comparisonDC_vs_S	AdIL12	DC_vs_S	3.67484569849957
0.354866397548857	0.308333571883947	1.1509171556655	0.249766319238612	conditionAd-IL12:comparisonCD45+_vs_Treg	AdIL12	CD45+_vs_Treg	1.42599012577812
0.353606014477998	0.309094155505446	1.14400744297402	0.252620550285939	conditionAd-IL12:comparisonTreg_vs_Treg	AdIL12	Treg_vs_Treg	1.42419396412802
0.332926440951666	0.292922559116928	1.13656811532487	0.255718875478766	conditionAd-empty:comparisonN_vs_Treg	Adempty	N_vs_Treg	1.39504467653668
0.346191320359613	0.304663219702517	1.13630821829312	0.255827592493975	conditionAd-IL12:comparisonDC_vs_Mo	AdIL12	DC_vs_Mo	1.41367305438379
0.344913614681029	0.306492083092202	1.12535896914919	0.260436950629168	conditionAd-IL12:comparisonCD4_vs_Treg	AdIL12	CD4_vs_Treg	1.41186794973635
0.335840922260491	0.300309543597245	1.11831584916561	0.263432120196805	conditionAd-IL12:comparisonCD45+_vs_Mo	AdIL12	CD45+_vs_Mo	1.39911643882676
-0.315674863441773	0.288305766597404	-1.09493079922535	0.27354695461809	conditionAd-empty:comparisonEndo_vs_N	Adempty	Endo_vs_N	0.729296532587986
-0.310590289051534	0.287698065900242	-1.07957030604172	0.280333570303781	conditionAd-empty:comparisonMo_vs_Mo	Adempty	Mo_vs_Mo	0.733014138272566
-0.310648768995385	0.287813696417104	-1.07933977035334	0.2804362898825	conditionAd-empty:comparisonEndo_vs_M	Adempty	Endo_vs_M	0.732971272900312
0.326348869893524	0.31550172814298	1.03438060962261	0.300958265635557	conditionAd-empty:comparisonCD45+_vs_DC	Adempty	CD45+_vs_DC	1.38589878290441
0.321341151912075	0.324261677182731	0.990993307331195	0.321688848287502	conditionAd-IL12:comparisonB_vs_CD45+	AdIL12	B_vs_CD45+	1.37897594093603
-0.28120177140795	0.287888581700014	-0.976772922869754	0.328681583941547	conditionAd-empty:comparisonEndo_vs_Tumor	Adempty	Endo_vs_Tumor	0.754876007718126
-0.284529026530069	0.293014149391312	-0.971041934736364	0.331527396687256	conditionAd-empty:comparisonCD8_vs_NK	Adempty	CD8_vs_NK	0.752368516499672
0.575870933424041	0.61298789209875	0.939449116119361	0.347500205641672	conditionAd-IL12:comparisonS_vs_Treg	AdIL12	S_vs_Treg	1.77867896348352
0.279514622917464	0.302274635304246	0.924704193708236	0.355119797401099	conditionAd-IL12:comparisonCD45+_vs_NK	AdIL12	CD45+_vs_NK	1.32248775128277
0.26594307956789	0.288698779697296	0.921178398629654	0.356957294213865	conditionAd-empty:comparisonCD4_vs_Tumor	Adempty	CD4_vs_Tumor	1.30466079471719
0.31146508934726	0.342004700073128	0.91070411979912	0.362451292812941	conditionAd-IL12:comparisonS_vs_Tumor	AdIL12	S_vs_Tumor	1.36542411774456
-1.0060084217284	1.1095686064643	-0.906666262786664	0.364583309321054	conditionAd-empty:comparisonDC_vs_S	Adempty	DC_vs_S	0.365675693496197
0.271234318865844	0.312689135276678	0.867424826340214	0.385709284011836	conditionAd-IL12:comparisonCD8_vs_Treg	AdIL12	CD8_vs_Treg	1.3115823628727
-0.239304257216093	0.287684760454338	-0.831828063600456	0.405506000961201	conditionAd-empty:comparisonM_vs_Mo	Adempty	M_vs_Mo	0.787175342155435
-0.2343513593428	0.288833827180624	-0.811370889727009	0.417152711141825	conditionAd-empty:comparisonM_vs_Treg	Adempty	M_vs_Treg	0.791083812370462
-0.236043239769559	0.290947885471891	-0.811290446007945	0.417198895340464	conditionAd-empty:comparisonDC_vs_Tumor	Adempty	DC_vs_Tumor	0.789746524736767
-0.232596485512714	0.290945735439632	-0.79944971580783	0.424029692702999	conditionAd-empty:comparisonCD45+_vs_NK	Adempty	CD45+_vs_NK	0.792473283466845
-0.229314362160544	0.291307336535778	-0.787190480293243	0.431170369132403	conditionAd-empty:comparisonCD4_vs_NK	Adempty	CD4_vs_NK	0.795078551603443
0.265913707693222	0.338144717466071	0.786390246418396	0.431638895849883	conditionAd-empty:comparisonS_vs_S	Adempty	S_vs_S	1.3046224749466
0.237799579148263	0.303994658458425	0.782249202516119	0.43406813369373	conditionAd-IL12:comparisonCD8_vs_NK	AdIL12	CD8_vs_NK	1.26845494252726
-0.228964318804842	0.295431866927569	-0.775015644676468	0.438330415160689	conditionAd-empty:comparisonNK_vs_Treg	Adempty	NK_vs_Treg	0.795356912284004
0.222117512033818	0.288349889482592	0.770305521643794	0.441118681769866	conditionAd-empty:comparisonNK_vs_Tumor	Adempty	NK_vs_Tumor	1.24871810864741
-0.218642005859136	0.288227109779045	-0.758575437358223	0.448106570640436	conditionAd-empty:comparisonCD45+_vs_Mo	Adempty	CD45+_vs_Mo	0.803609354104875
-0.220445838267823	0.292972456898021	-0.752445607351263	0.451783128385002	conditionAd-empty:comparisonDC_vs_Mo	Adempty	DC_vs_Mo	0.802161084118885
0.225586629506582	0.299944136960555	0.752095479486728	0.451993642261994	conditionAd-IL12:comparisonMo_vs_Mo	AdIL12	Mo_vs_Mo	1.25305758117461
0.225886758775981	0.300611283917622	0.751424749703944	0.452397072407741	conditionAd-IL12:comparisonCD8_vs_Mo	AdIL12	CD8_vs_Mo	1.25343371687281
0.251759035592422	0.341350413525761	0.737538393441618	0.46079500415493	conditionAd-empty:comparisonCD8_vs_DC	Adempty	CD8_vs_DC	1.28628605078228
-0.216394571863235	0.293923509966425	-0.736227503162145	0.461592257229941	conditionAd-empty:comparisonB_vs_Mo	Adempty	B_vs_Mo	0.805417444107135
0.232304332851311	0.316927203550037	0.732989564320044	0.463564794295767	conditionAd-empty:comparisonB_vs_CD8	Adempty	B_vs_CD8	1.26150358739867
-0.206159112180112	0.288002981391805	-0.71582284038806	0.474100747192699	conditionAd-empty:comparisonM_vs_NK	Adempty	M_vs_NK	0.813703595829138
0.208163174677834	0.300958833823961	0.691666604475198	0.489146723804661	conditionAd-IL12:comparisonMo_vs_Treg	AdIL12	Mo_vs_Treg	1.23141408875317
0.206183918543333	0.299956261731182	0.687379944507088	0.491843332487649	conditionAd-IL12:comparisonN_vs_N	AdIL12	N_vs_N	1.2289792152779
-0.197104388897553	0.292359309380385	-0.674185437485432	0.500193426747746	conditionAd-empty:comparisonCD4_vs_CD45+	Adempty	CD4_vs_CD45+	0.821104914601884
0.198461036870263	0.300347165961453	0.660772130927097	0.5087584578923	conditionAd-IL12:comparisonCD4_vs_Mo	AdIL12	CD4_vs_Mo	1.21952450999684
-0.203315791344728	0.309764120319882	-0.65635681477497	0.511594569736042	conditionAd-empty:comparisonB_vs_NK	Adempty	B_vs_NK	0.81602050851913
0.20030744734071	0.317540191815896	0.6308097447294	0.528164930991261	conditionAd-empty:comparisonN_vs_S	Adempty	N_vs_S	1.22177833292187
0.210677033386847	0.344690090126194	0.611207108709497	0.541062477833692	conditionAd-empty:comparisonDC_vs_Treg	Adempty	DC_vs_Treg	1.23451358399888
-0.176023779146531	0.288007889257943	-0.61117693546541	0.541082450933881	conditionAd-empty:comparisonCD45+_vs_M	Adempty	CD45+_vs_M	0.83859804195426
0.213269387167406	0.356302847831262	0.598562117775736	0.549464924121176	conditionAd-empty:comparisonNK_vs_S	Adempty	NK_vs_S	1.23771803169198
0.167849724597325	0.288752156038454	0.581293407121682	0.56104272323715	conditionAd-empty:comparisonCD8_vs_Tumor	Adempty	CD8_vs_Tumor	1.18275885772859
0.175387687132567	0.303201913821006	0.578451781264503	0.562959142896736	conditionAd-IL12:comparisonCD4_vs_CD45+	AdIL12	CD4_vs_CD45+	1.19170813697676
-0.159444413004017	0.288210539179828	-0.553222007278963	0.580111399162343	conditionAd-empty:comparisonCD4_vs_M	Adempty	CD4_vs_M	0.852617360516985
-0.156664719084679	0.287871637701593	-0.544217278004571	0.586291963457589	conditionAd-empty:comparisonMo_vs_N	Adempty	Mo_vs_N	0.854990672822272
-0.155305129812365	0.29979694167059	-0.518034403376307	0.604434266003733	conditionAd-empty:comparisonCD45+_vs_Treg	Adempty	CD45+_vs_Treg	0.856153899545072
0.173386672069655	0.338762959125667	0.511822994217428	0.608774895884995	conditionAd-IL12:comparisonB_vs_CD8	AdIL12	B_vs_CD8	1.18932589528971
-0.155232951476167	0.307474049066713	-0.504865213657385	0.613653508239917	conditionAd-empty:comparisonB_vs_N	Adempty	B_vs_N	0.856215697539283
0.152685288321555	0.304755217097743	0.5010095964086	0.616364369190956	conditionAd-IL12:comparisonCD4_vs_CD8	AdIL12	CD4_vs_CD8	1.16495829526553
-0.143734394824091	0.28823102475851	-0.4986777358354	0.618006431751161	conditionAd-empty:comparisonCD8_vs_M	Adempty	CD8_vs_M	0.866117762872056
-0.144028228983094	0.302063630724604	-0.476814201820961	0.63349443187991	conditionAd-IL12:comparisonCD4_vs_CD4	AdIL12	CD4_vs_CD4	0.865863305273603
0.133362649677985	0.287731418871216	0.463497000783484	0.643008164152822	conditionAd-empty:comparisonMo_vs_Tumor	Adempty	Mo_vs_Tumor	1.14266431004543
-0.132267938834223	0.295759136103473	-0.447215056741132	0.654719791067372	conditionAd-empty:comparisonM_vs_S	Adempty	M_vs_S	0.876106220748755
0.130621442905703	0.298834540865341	0.437102894891134	0.66203672795736	conditionAd-empty:comparisonS_vs_Tumor	Adempty	S_vs_Tumor	1.13953632009261
0.130535107891342	0.305834381006218	0.42681632935405	0.669513111825116	conditionAd-IL12:comparisonNK_vs_Treg	AdIL12	NK_vs_Treg	1.13943794245483
-0.123469888261191	0.290314941616085	-0.42529636116514	0.670620645878221	conditionAd-empty:comparisonCD4_vs_CD4	Adempty	CD4_vs_CD4	0.883848255051185
0.120730743998014	0.288302782201551	0.418763714578419	0.675388825813948	conditionAd-empty:comparisonCD45+_vs_Tumor	Adempty	CD45+_vs_Tumor	1.128321064244
-0.116111917565509	0.290657312571905	-0.399480462191309	0.68953921704961	conditionAd-empty:comparisonCD45+_vs_CD45+	Adempty	CD45+_vs_CD45+	0.89037556905497
0.118337121613709	0.302510272682566	0.391183811922593	0.695661373094927	conditionAd-IL12:comparisonCD4_vs_NK	AdIL12	CD4_vs_NK	1.12562351942772
0.0952209838125441	0.289034494096784	0.329445051567648	0.741819320281518	conditionAd-empty:comparisonN_vs_NK	Adempty	N_vs_NK	1.09990188878467
-0.0958442669997864	0.291155568936413	-0.329185759179892	0.74201528618102	conditionAd-empty:comparisonCD8_vs_N	Adempty	CD8_vs_N	0.90860550491247
-0.0878578089843362	0.287883899351728	-0.30518486508686	0.760225358823781	conditionAd-empty:comparisonEndo_vs_Mo	Adempty	Endo_vs_Mo	0.915891098950488
-0.0920137172358494	0.303258750640145	-0.303416528102219	0.761572451396777	conditionAd-empty:comparisonCD8_vs_Treg	Adempty	CD8_vs_Treg	0.912092638069446
0.0811867883856113	0.28775815388148	0.282135492219796	0.77783961935441	conditionAd-empty:comparisonN_vs_Tumor	Adempty	N_vs_Tumor	1.08457346337391
-0.0804885362476299	0.287662555774651	-0.279801922884545	0.779629476357303	conditionAd-empty:comparisonM_vs_Tumor	Adempty	M_vs_Tumor	0.922665480731721
0.0812245941402843	0.300094723357155	0.270663186715268	0.786650092983802	conditionAd-empty:comparisonTreg_vs_Treg	Adempty	Treg_vs_Treg	1.08461446726728
-0.101020001333754	0.384599491405736	-0.262662857312993	0.792810447348165	conditionAd-empty:comparisonCD45+_vs_S	Adempty	CD45+_vs_S	0.903914953200391
-0.1162127130261	0.460680804472893	-0.25226298100063	0.800837799869995	conditionAd-empty:comparisonS_vs_Treg	Adempty	S_vs_Treg	0.89028582776222
0.0743341303050721	0.30025966827845	0.247566150763003	0.804470103312293	conditionAd-IL12:comparisonMo_vs_NK	AdIL12	Mo_vs_NK	1.07716665939834
-0.0675967284470407	0.293643898777013	-0.230199669492783	0.8179366186685	conditionAd-empty:comparisonCD8_vs_CD8	Adempty	CD8_vs_CD8	0.934637310227905
-0.0643049406753666	0.289599888073358	-0.222047532901939	0.824276880904009	conditionAd-empty:comparisonCD45+_vs_N	Adempty	CD45+_vs_N	0.937719007260229
0.0599941355783916	0.289975726110127	0.206893647213791	0.836092917971715	conditionAd-empty:comparisonTreg_vs_Tumor	Adempty	Treg_vs_Tumor	1.06183031950643
0.0588428527994521	0.287724765004146	0.204510907493848	0.837954269172107	conditionAd-empty:comparisonM_vs_N	Adempty	M_vs_N	1.06060855597803
-0.0590889755085728	0.293180580252197	-0.201544643433558	0.840272725123449	conditionAd-empty:comparisonCD4_vs_CD8	Adempty	CD4_vs_CD8	0.942622895074304
-0.0580476918591721	0.295226491336289	-0.196620877741797	0.844124231454958	conditionAd-empty:comparisonEndo_vs_Treg	Adempty	Endo_vs_Treg	0.943604944089553
0.0562341855343093	0.287822529874476	0.195377983644414	0.845097050983633	conditionAd-empty:comparisonEndo_vs_Endo	Adempty	Endo_vs_Endo	1.05784538681837
-0.0479087427392282	0.289647523967626	-0.165403598425316	0.868626321553594	conditionAd-empty:comparisonDC_vs_M	Adempty	DC_vs_M	0.953220771424979
0.0465681026541644	0.291495869062423	0.159755617820409	0.873073586796269	conditionAd-empty:comparisonB_vs_M	Adempty	B_vs_M	1.04766942570764
0.0499817805816067	0.31871617548576	0.156822227505174	0.875384954582521	conditionAd-empty:comparisonDC_vs_DC	Adempty	DC_vs_DC	1.05125194300256
-0.0475605303026051	0.306255776314106	-0.155296761664425	0.876587368462062	conditionAd-empty:comparisonB_vs_CD4	Adempty	B_vs_CD4	0.95355275254906
0.0445145825896183	0.298653236893424	0.149051063543314	0.881513340069821	conditionAd-empty:comparisonDC_vs_Endo	Adempty	DC_vs_Endo	1.04552022299164
0.0500846681128293	0.340157160316531	0.147239787826966	0.88294275667519	conditionAd-empty:comparisonEndo_vs_S	Adempty	Endo_vs_S	1.05136010928405
0.0474533000218276	0.326675063958834	0.145261470057621	0.884504434444809	conditionAd-empty:comparisonCD4_vs_DC	Adempty	CD4_vs_DC	1.04859723051005
0.0387310434743765	0.323988851458543	0.119544371048621	0.90484408903669	conditionAd-IL12:comparisonB_vs_NK	AdIL12	B_vs_NK	1.03949086819732
-0.0330033422128956	0.290073690178748	-0.113775717448068	0.909415588243921	conditionAd-empty:comparisonCD4_vs_N	Adempty	CD4_vs_N	0.967535325874585
-0.0288927195536007	0.290107383237739	-0.0995931893602431	0.920667301046069	conditionAd-empty:comparisonCD4_vs_Endo	Adempty	CD4_vs_Endo	0.971520684048814
-0.0262920932814089	0.289504267280207	-0.0908176363976049	0.927637496143551	conditionAd-empty:comparisonEndo_vs_NK	Adempty	Endo_vs_NK	0.974050534435584
-0.0258943198376929	0.28996428406019	-0.0893017563236093	0.928842098304042	conditionAd-empty:comparisonCD45+_vs_Endo	Adempty	CD45+_vs_Endo	0.974438062940184
-0.0259201265847726	0.291514664226088	-0.088915343773821	0.929149189283865	conditionAd-empty:comparisonCD8_vs_Endo	Adempty	CD8_vs_Endo	0.974412916188028
0.0241106393207137	0.293553058040236	0.0821338380246371	0.934540285164046	conditionAd-empty:comparisonCD45+_vs_CD8	Adempty	CD45+_vs_CD8	1.02440365094504
0.0230140556133107	0.287661278289173	0.080004009403642	0.936234067151843	conditionAd-empty:comparisonTumor_vs_Tumor	Adempty	Tumor_vs_Tumor	1.02328092228709
-0.0249503339190271	0.314890995434023	-0.0792348281812168	0.936845842782384	conditionAd-empty:comparisonDC_vs_NK	Adempty	DC_vs_NK	0.975358353052325
