estimate	sd	zvalue	pvalue	term	condition	comparison	OR
1.27327202902888	0.535224853314697	2.37894787796826	0.0173621307486373	conditionAd-IL12:comparisonEndo_vs_Tumor	AdIL12	Endo_vs_Tumor	3.57252285766759
1.56270719733304	0.663841138480082	2.35403789664345	0.0185707176960998	conditionAd-IL12+Ad-CCL5:comparisonMo_vs_S	AdIL12+AdCCL5	Mo_vs_S	4.77172176757218
-1.75358010843756	0.7638156144079	-2.29581599977753	0.0216864042234725	conditionAd-IL12+Ad-CCL5:comparisonLymp_Ves_vs_M	AdIL12+AdCCL5	Lymp_Ves_vs_M	0.173152926207113
1.32645423217643	0.586961814419741	2.25986461059266	0.0238296549125648	conditionAd-IL12:comparisonMo_vs_S	AdIL12	Mo_vs_S	3.76766042604421
1.38730568078644	0.618487860711204	2.24306048495627	0.0248929143699553	conditionAd-IL12:comparisonB_vs_Treg	AdIL12	B_vs_Treg	4.00404732489087
1.50201030536662	0.682204585538467	2.20170068804372	0.0276864581019915	conditionAd-IL12:comparisonB_vs_Mo	AdIL12	B_vs_Mo	4.49070769598619
-1.29668610717143	0.592049956469222	-2.19016333504086	0.0285123932720793	conditionAd-IL12+Ad-CCL5:comparisonDC_vs_DC	AdIL12+AdCCL5	DC_vs_DC	0.273436432299406
1.16389135161829	0.562983183397714	2.06736432977265	0.0386998367453515	conditionAd-IL12+Ad-CCL5:comparisonN_vs_N	AdIL12+AdCCL5	N_vs_N	3.20237061146046
1.09704225664429	0.535205567129444	2.04975867969431	0.040387985646744	conditionAd-IL12:comparisonTumor_vs_Tumor	AdIL12	Tumor_vs_Tumor	2.99529359949508
1.09275531987136	0.535593082936168	2.04027153203843	0.0413232885827714	conditionAd-IL12:comparisonEndo_vs_Treg	AdIL12	Endo_vs_Treg	2.98248044942294
1.19076794871672	0.599713086349207	1.98556272294407	0.0470818990508494	conditionAd-IL12:comparisonB_vs_CD8	AdIL12	B_vs_CD8	3.28960648669648
-1.28252689286736	0.650873050745373	-1.97047164788682	0.0487843412450052	conditionAd-IL12+Ad-CCL5:comparisonDC_vs_Mo	AdIL12+AdCCL5	DC_vs_Mo	0.277335616894775
1.05449117819915	0.535424789307775	1.96944780902365	0.0489016902613866	conditionAd-IL12:comparisonNK_vs_Tumor	AdIL12	NK_vs_Tumor	2.87051420204513
1.12433425027198	0.573399158165085	1.96082298737571	0.0498996755285294	conditionAd-IL12+Ad-CCL5:comparisonM_vs_Mo	AdIL12+AdCCL5	M_vs_Mo	3.07816687784818
1.04669696906448	0.535541126374845	1.95446608582561	0.0506461218522689	conditionAd-IL12:comparisonM_vs_Tumor	AdIL12	M_vs_Tumor	2.84822777937428
1.04035628704838	0.535227802165761	1.94376353926057	0.0519239724422333	conditionAd-IL12:comparisonCD8_vs_Tumor	AdIL12	CD8_vs_Tumor	2.83022520732321
1.02808858739492	0.535249483537747	1.92076521139215	0.0547613141456957	conditionAd-IL12:comparisonCD4_vs_Tumor	AdIL12	CD4_vs_Tumor	2.79571695574081
1.03027248858742	0.537869231029655	1.91547020939485	0.0554325648110009	conditionAd-IL12:comparisonDC_vs_Tumor	AdIL12	DC_vs_Tumor	2.8018291971707
1.11850834754935	0.587563067622406	1.90363964174166	0.0569571322671663	conditionAd-IL12:comparisonN_vs_Treg	AdIL12	N_vs_Treg	3.06028591400677
1.01642036720271	0.536576663102752	1.89426867975447	0.0581893560469048	conditionAd-IL12:comparisonEndo_vs_NK	AdIL12	Endo_vs_NK	2.76328549139374
2.20127417968549	1.16540654942691	1.88884658385348	0.0589123887006352	conditionAd-IL12+Ad-CCL5:comparisonDC_vs_NK	AdIL12+AdCCL5	DC_vs_NK	9.03652031761652
0.999547867500195	0.53528313477855	1.86732553775249	0.0618561412205222	conditionAd-IL12:comparisonTreg_vs_Tumor	AdIL12	Treg_vs_Tumor	2.71705308269965
0.992950399543654	0.539045381865428	1.84205343918806	0.0654673334934	conditionAd-IL12:comparisonCD4_vs_NK	AdIL12	CD4_vs_NK	2.69918641424284
1.03847853077205	0.575708908859911	1.80382570912194	0.0712586341773908	conditionAd-IL12:comparisonDC_vs_Treg	AdIL12	DC_vs_Treg	2.82491572069773
1.21948483218678	0.678189697582534	1.79814709149039	0.0721537013441664	conditionAd-IL12+Ad-CCL5:comparisonNK_vs_S	AdIL12+AdCCL5	NK_vs_S	3.38544321292267
1.43128547862071	0.797191549465853	1.79540974760674	0.0725884405577489	conditionAd-IL12:comparisonDC_vs_Lymp_Ves	AdIL12	DC_vs_Lymp_Ves	4.1840742744335
0.987768755686187	0.552329125254116	1.7883698514572	0.0737163570340891	conditionAd-IL12:comparisonCD4_vs_S	AdIL12	CD4_vs_S	2.68523636484576
0.920603232072454	0.53838323282115	1.70994038437723	0.0872768976276217	conditionAd-IL12:comparisonCD8_vs_NK	AdIL12	CD8_vs_NK	2.51080453102192
0.97617714883095	0.590326200571719	1.65362328130708	0.0982040793037803	conditionAd-IL12+Ad-CCL5:comparisonS_vs_S	AdIL12+AdCCL5	S_vs_S	2.65428986692048
0.880962752788044	0.535701247124475	1.64450383029133	0.10007217376473	conditionAd-IL12:comparisonCD4_vs_CD8	AdIL12	CD4_vs_CD8	2.41322192451286
0.876578048065494	0.535478467880217	1.63699961930417	0.101630549111643	conditionAd-IL12:comparisonMo_vs_Tumor	AdIL12	Mo_vs_Tumor	2.40266382293832
0.885253742455953	0.540843142634448	1.63680311844924	0.101671613955974	conditionAd-IL12:comparisonB_vs_Tumor	AdIL12	B_vs_Tumor	2.42359928350459
0.913809580946368	0.565016924303622	1.61731364431717	0.105810595532774	conditionAd-IL12:comparisonEndo_vs_Lymp_Ves	AdIL12	Endo_vs_Lymp_Ves	2.49380481145762
0.850375303982439	0.535339259370602	1.5884792476872	0.112178010039327	conditionAd-IL12:comparisonCD8_vs_CD8	AdIL12	CD8_vs_CD8	2.34052509550087
0.831446744612269	0.535219258064634	1.55346940918905	0.120311032013012	conditionAd-IL12:comparisonEndo_vs_Endo	AdIL12	Endo_vs_Endo	2.296638987992
0.893543986229773	0.576950595620549	1.5487357028702	0.121445267521224	conditionAd-IL12+Ad-CCL5:comparisonEndo_vs_N	AdIL12+AdCCL5	Endo_vs_N	2.44377502774059
-1.12839609652674	0.731367685261422	-1.54285747000622	0.122865361835517	conditionAd-IL12+Ad-CCL5:comparisonLymp_Ves_vs_Mo	AdIL12+AdCCL5	Lymp_Ves_vs_Mo	0.323551786308989
0.804730389114388	0.5360952739735	1.50109584654568	0.133330772949619	conditionAd-IL12:comparisonCD8_vs_Treg	AdIL12	CD8_vs_Treg	2.23609354238156
0.90983139083981	0.623863447805053	1.45838226945477	0.144735205071486	conditionAd-IL12+Ad-CCL5:comparisonN_vs_Treg	AdIL12+AdCCL5	N_vs_Treg	2.4839036891603
0.779210393170097	0.5354020068485	1.45537443491613	0.145565629957288	conditionAd-IL12:comparisonCD8_vs_Endo	AdIL12	CD8_vs_Endo	2.17975043997018
0.782329901226692	0.538665072837709	1.45234941093423	0.146404475107613	conditionAd-IL12:comparisonCD8_vs_Mo	AdIL12	CD8_vs_Mo	2.18656080600206
0.732074390359666	0.53542734354963	1.36727120715644	0.171540313120845	conditionAd-IL12:comparisonCD4_vs_Endo	AdIL12	CD4_vs_Endo	2.07938960260582
0.752845106876629	0.5550877144261	1.35626332075281	0.175015401398203	conditionAd-IL12:comparisonCD4_vs_N	AdIL12	CD4_vs_N	2.12303168421858
0.723298147392474	0.535785610176269	1.34997680724295	0.177023422454363	conditionAd-IL12:comparisonTreg_vs_Treg	AdIL12	Treg_vs_Treg	2.0612202203074
0.771481759491152	0.577963236527145	1.33482842979221	0.181932506364344	conditionAd-IL12+Ad-CCL5:comparisonDC_vs_Endo	AdIL12+AdCCL5	DC_vs_Endo	2.16296888010513
0.723042508977968	0.542378551681853	1.3330956888614	0.182500403977419	conditionAd-IL12:comparisonNK_vs_Treg	AdIL12	NK_vs_Treg	2.06069336058399
0.763236900391389	0.578560665998601	1.31919942928376	0.18710244905198	conditionAd-IL12:comparisonDC_vs_DC	AdIL12	DC_vs_DC	2.14520882164849
-0.759435116560357	0.582732886327255	-1.30323023529149	0.192496170663738	conditionAd-IL12+Ad-CCL5:comparisonMo_vs_Treg	AdIL12+AdCCL5	Mo_vs_Treg	0.467930678658468
0.752637418754746	0.582948304395957	1.29108775697464	0.196673248917374	conditionAd-IL12+Ad-CCL5:comparisonM_vs_NK	AdIL12+AdCCL5	M_vs_NK	2.12259080154002
0.743352284781495	0.586155839247702	1.26818200043105	0.204732963365155	conditionAd-IL12:comparisonS_vs_Treg	AdIL12	S_vs_Treg	2.10297347725939
0.672731490841783	0.541569928808842	1.24218767523046	0.214167325902551	conditionAd-IL12:comparisonCD8_vs_M	AdIL12	CD8_vs_M	1.95958259894586
0.663596535846972	0.538276197673905	1.23281790782246	0.217643708552058	conditionAd-IL12:comparisonCD4_vs_Mo	AdIL12	CD4_vs_Mo	1.94176341274144
-0.706146788661687	0.575973140201226	-1.22600645650765	0.220196245361644	conditionAd-IL12+Ad-CCL5:comparisonCD8_vs_DC	AdIL12+AdCCL5	CD8_vs_DC	0.493542260928458
0.793494684855385	0.647488212908198	1.22549672571088	0.220388123007576	conditionAd-IL12+Ad-CCL5:comparisonN_vs_NK	AdIL12+AdCCL5	N_vs_NK	2.2111100729088
0.629070002711461	0.537687469370052	1.16995473866719	0.242019183710565	conditionAd-IL12:comparisonN_vs_N	AdIL12	N_vs_N	1.875865218233
0.630023736364226	0.54054100796031	1.1655429043979	0.243799303793293	conditionAd-IL12:comparisonMo_vs_Treg	AdIL12	Mo_vs_Treg	1.87765514744187
-0.712093481405408	0.627508221364345	-1.13479546109716	0.256461028454953	conditionAd-IL12+Ad-CCL5:comparisonCD8_vs_Lymp_Ves	AdIL12+AdCCL5	CD8_vs_Lymp_Ves	0.490616026079848
0.603654346327182	0.535393238082928	1.12749714301338	0.259532347763403	conditionAd-IL12:comparisonCD4_vs_CD4	AdIL12	CD4_vs_CD4	1.82878963488251
0.619775968122257	0.559597956689587	1.10753793989647	0.268061418338124	conditionAd-IL12+Ad-CCL5:comparisonM_vs_Tumor	AdIL12+AdCCL5	M_vs_Tumor	1.85851162935312
0.659501263842594	0.598445587159562	1.10202377290945	0.270451336570001	conditionAd-IL12+Ad-CCL5:comparisonMo_vs_N	AdIL12+AdCCL5	Mo_vs_N	1.93382762409574
-0.641938436811043	0.595301281000889	-1.07834210558348	0.280881113165916	conditionAd-IL12+Ad-CCL5:comparisonDC_vs_Treg	AdIL12+AdCCL5	DC_vs_Treg	0.526271291018766
0.650539287779183	0.63261969631241	1.0283260094038	0.303796500322976	conditionAd-IL12+Ad-CCL5:comparisonS_vs_Treg	AdIL12+AdCCL5	S_vs_Treg	1.91657413537321
0.787723108850075	0.78028518142352	1.00953231921307	0.312719409854312	conditionAd-IL12+Ad-CCL5:comparisonB_vs_Mo	AdIL12+AdCCL5	B_vs_Mo	2.19838523956147
0.513515912549084	0.536342052565713	0.957441077186777	0.338344673589423	conditionAd-IL12:comparisonEndo_vs_M	AdIL12	Endo_vs_M	1.67115651809562
0.516713924579155	0.539738871081045	0.957340581278178	0.33839537871814	conditionAd-IL12:comparisonEndo_vs_S	AdIL12	Endo_vs_S	1.67650945155527
-0.586590376030556	0.630797682619524	-0.929918406793461	0.352413331881187	conditionAd-IL12+Ad-CCL5:comparisonCD8_vs_S	AdIL12+AdCCL5	CD8_vs_S	0.55622055817251
0.517486910533746	0.561845735768682	0.921048034343008	0.357025349241308	conditionAd-IL12+Ad-CCL5:comparisonNK_vs_NK	AdIL12+AdCCL5	NK_vs_NK	1.67780587080644
0.504657622129978	0.556637149396283	0.906618652163837	0.364608494716469	conditionAd-IL12:comparisonCD8_vs_DC	AdIL12	CD8_vs_DC	1.6564183023947
0.495225457393936	0.567726578190437	0.872295707860656	0.383047078562051	conditionAd-IL12:comparisonCD4_vs_DC	AdIL12	CD4_vs_DC	1.64086814321202
0.476154818612004	0.559687065521475	0.850751871795284	0.394907201841279	conditionAd-IL12+Ad-CCL5:comparisonMo_vs_Tumor	AdIL12+AdCCL5	Mo_vs_Tumor	1.60987223485098
0.456574636452089	0.539751597054621	0.845897703579902	0.397609813701657	conditionAd-IL12:comparisonCD4_vs_M	AdIL12	CD4_vs_M	1.57865723816892
0.468707257024333	0.559080803950993	0.83835333588992	0.401832289109836	conditionAd-IL12+Ad-CCL5:comparisonEndo_vs_Tumor	AdIL12+AdCCL5	Endo_vs_Tumor	1.59792714832972
-0.551000669702448	0.683238379278087	-0.806454506090009	0.419980829642841	conditionAd-IL12+Ad-CCL5:comparisonB_vs_CD4	AdIL12+AdCCL5	B_vs_CD4	0.576372762950498
0.447762872233063	0.561175417449411	0.797901793824438	0.424927482341319	conditionAd-IL12+Ad-CCL5:comparisonDC_vs_Tumor	AdIL12+AdCCL5	DC_vs_Tumor	1.56480759232576
-0.466151137483115	0.585070028723292	-0.796744175223477	0.42559962250786	conditionAd-IL12+Ad-CCL5:comparisonCD4_vs_DC	AdIL12+AdCCL5	CD4_vs_DC	0.627412451342362
0.419477395485204	0.535844070496041	0.782834818153135	0.433724118333677	conditionAd-IL12:comparisonCD4_vs_Treg	AdIL12	CD4_vs_Treg	1.52116637943775
0.438092021986988	0.559630318546817	0.782823959796485	0.433730495556465	conditionAd-IL12+Ad-CCL5:comparisonEndo_vs_Treg	AdIL12+AdCCL5	Endo_vs_Treg	1.5497475117034
-0.64255660169949	0.824908509122679	-0.778942870140682	0.436013368931881	conditionAd-IL12+Ad-CCL5:comparisonDC_vs_Lymp_Ves	AdIL12+AdCCL5	DC_vs_Lymp_Ves	0.525946069115598
-0.425295503945384	0.562064190766342	-0.75666714039462	0.449249305942505	conditionAd-IL12+Ad-CCL5:comparisonEndo_vs_M	AdIL12+AdCCL5	Endo_vs_M	0.65357662212059
0.52845676405996	0.70081805616134	0.754057004402154	0.450814993278049	conditionAd-IL12+Ad-CCL5:comparisonDC_vs_M	AdIL12+AdCCL5	DC_vs_M	1.6963124772491
0.417745071183277	0.55911908495418	0.747148652987783	0.454973834593628	conditionAd-IL12+Ad-CCL5:comparisonCD4_vs_Tumor	AdIL12+AdCCL5	CD4_vs_Tumor	1.51853350710417
0.413437330588582	0.561171380477054	0.736739871226358	0.461280555176762	conditionAd-IL12+Ad-CCL5:comparisonN_vs_Tumor	AdIL12+AdCCL5	N_vs_Tumor	1.51200612789325
0.411046860635838	0.559528217607311	0.734631154785334	0.462564158752458	conditionAd-IL12+Ad-CCL5:comparisonNK_vs_Tumor	AdIL12+AdCCL5	NK_vs_Tumor	1.50839603929942
0.401053036986497	0.559035955792988	0.717401148943285	0.473126610885797	conditionAd-IL12+Ad-CCL5:comparisonTumor_vs_Tumor	AdIL12+AdCCL5	Tumor_vs_Tumor	1.4933964716481
0.379832415391257	0.540909385377854	0.702210805837512	0.482547707715584	conditionAd-IL12:comparisonLymp_Ves_vs_Tumor	AdIL12	Lymp_Ves_vs_Tumor	1.46203955357613
0.419711212745789	0.622026730990467	0.674747871490142	0.499835964481215	conditionAd-IL12+Ad-CCL5:comparisonLymp_Ves_vs_Treg	AdIL12+AdCCL5	Lymp_Ves_vs_Treg	1.5215220959782
-0.673824010377399	1.02095589763455	-0.659993259198152	0.509258155110937	conditionAd-IL12+Ad-CCL5:comparisonB_vs_M	AdIL12+AdCCL5	B_vs_M	0.509755535481856
-0.401057260564385	0.629521200725958	-0.637083008645126	0.524070775600416	conditionAd-IL12+Ad-CCL5:comparisonM_vs_N	AdIL12+AdCCL5	M_vs_N	0.669611717595293
-0.345587302909827	0.566132339918966	-0.610435544027202	0.541573328747266	conditionAd-IL12+Ad-CCL5:comparisonCD8_vs_NK	AdIL12+AdCCL5	CD8_vs_NK	0.707804535710851
0.355780819122184	0.586739000368073	0.606369815026777	0.544269207896614	conditionAd-IL12+Ad-CCL5:comparisonS_vs_Tumor	AdIL12+AdCCL5	S_vs_Tumor	1.42729467827705
-0.363278307380911	0.606051718020814	-0.59941799780268	0.54889417811151	conditionAd-IL12+Ad-CCL5:comparisonCD4_vs_Lymp_Ves	AdIL12+AdCCL5	CD4_vs_Lymp_Ves	0.695392873596415
-0.409854277247903	0.705121454315938	-0.58125344894734	0.561069649510485	conditionAd-IL12:comparisonLymp_Ves_vs_S	AdIL12	Lymp_Ves_vs_S	0.663746966123888
-0.340546238902958	0.591717669177443	-0.575521497230862	0.564938656136329	conditionAd-IL12+Ad-CCL5:comparisonB_vs_Endo	AdIL12+AdCCL5	B_vs_Endo	0.711381632290939
0.316677012809912	0.559074754440444	0.566430535978792	0.5711011415448	conditionAd-IL12+Ad-CCL5:comparisonCD8_vs_Tumor	AdIL12+AdCCL5	CD8_vs_Tumor	1.37255918129137
0.291941714708556	0.558938430009639	0.522314621851142	0.601451290234389	conditionAd-IL12:comparisonMo_vs_N	AdIL12	Mo_vs_N	1.33902496990418
0.257908640781206	0.542151030661968	0.47571364102416	0.634278401359939	conditionAd-IL12:comparisonS_vs_S	AdIL12	S_vs_S	1.29422057424235
-0.254394971127799	0.560479374618959	-0.453888194013828	0.649909301355843	conditionAd-IL12+Ad-CCL5:comparisonCD8_vs_Treg	AdIL12+AdCCL5	CD8_vs_Treg	0.775385486677443
-0.263609154801897	0.639192291056919	-0.412409784176235	0.680039092942629	conditionAd-IL12:comparisonDC_vs_Mo	AdIL12	DC_vs_Mo	0.768273757092401
0.227296920239115	0.56865960666476	0.399706463366075	0.689372731024078	conditionAd-IL12:comparisonCD8_vs_S	AdIL12	CD8_vs_S	1.25520250764411
-0.268721752698347	0.674321737685456	-0.398506733033267	0.690256696180841	conditionAd-IL12:comparisonLymp_Ves_vs_Mo	AdIL12	Lymp_Ves_vs_Mo	0.764355906030485
-0.227149922160126	0.573056796246779	-0.396382912911666	0.691822569510909	conditionAd-IL12+Ad-CCL5:comparisonNK_vs_Treg	AdIL12+AdCCL5	NK_vs_Treg	0.796801315160619
0.310029214066117	0.784004838522235	0.395442985594947	0.692515990729971	conditionAd-IL12:comparisonDC_vs_M	AdIL12	DC_vs_M	1.36346494590543
0.217377563913823	0.559187918056306	0.388737948182805	0.697470007377336	conditionAd-IL12+Ad-CCL5:comparisonTreg_vs_Tumor	AdIL12+AdCCL5	Treg_vs_Tumor	1.2428132550013
-0.207176959446321	0.54950267177092	-0.377026300488471	0.706154059772579	conditionAd-IL12:comparisonB_vs_Endo	AdIL12	B_vs_Endo	0.812875791209422
-0.278721903695101	0.746580295965372	-0.373331449010046	0.70890177275488	conditionAd-IL12:comparisonLymp_Ves_vs_NK	AdIL12	Lymp_Ves_vs_NK	0.756750323423825
-0.274705705161182	0.758509990617432	-0.362164913526807	0.717228797296007	conditionAd-IL12+Ad-CCL5:comparisonLymp_Ves_vs_NK	AdIL12+AdCCL5	Lymp_Ves_vs_NK	0.759795694276833
-0.184503584668565	0.568855526432692	-0.324341728427237	0.745679330989776	conditionAd-IL12+Ad-CCL5:comparisonCD8_vs_M	AdIL12+AdCCL5	CD8_vs_M	0.831516959181357
0.179376707697863	0.559063509668248	0.320852111782983	0.748322465936453	conditionAd-IL12+Ad-CCL5:comparisonEndo_vs_Endo	AdIL12+AdCCL5	Endo_vs_Endo	1.19647137926254
-0.185432793515283	0.640901973977287	-0.289330975787967	0.772328110236916	conditionAd-IL12:comparisonLymp_Ves_vs_M	AdIL12	Lymp_Ves_vs_M	0.830744665133489
-0.156762965356754	0.587802145259802	-0.266693421623132	0.789705219317208	conditionAd-IL12+Ad-CCL5:comparisonEndo_vs_S	AdIL12+AdCCL5	Endo_vs_S	0.854906677302199
0.150403731285363	0.578228763672685	0.260111119913954	0.794778060629239	conditionAd-IL12+Ad-CCL5:comparisonB_vs_Tumor	AdIL12+AdCCL5	B_vs_Tumor	1.1623034062621
-0.147168721403688	0.567976400113211	-0.259110627438664	0.795549885241975	conditionAd-IL12+Ad-CCL5:comparisonCD8_vs_Mo	AdIL12+AdCCL5	CD8_vs_Mo	0.86314833353162
-0.133926697741233	0.560039139460703	-0.239138103580045	0.810998496379493	conditionAd-IL12+Ad-CCL5:comparisonCD4_vs_Treg	AdIL12+AdCCL5	CD4_vs_Treg	0.874654176380305
-0.160931139632475	0.678464026765005	-0.237199222484666	0.812502239472787	conditionAd-IL12+Ad-CCL5:comparisonB_vs_Treg	AdIL12+AdCCL5	B_vs_Treg	0.851350693410392
-0.125727143842002	0.559238597351646	-0.224818430697383	0.822120527456505	conditionAd-IL12+Ad-CCL5:comparisonCD8_vs_CD8	AdIL12+AdCCL5	CD8_vs_CD8	0.881855433644654
0.127017564692632	0.596629058021675	0.212892018893282	0.831411187693456	conditionAd-IL12+Ad-CCL5:comparisonCD8_vs_N	AdIL12+AdCCL5	CD8_vs_N	1.13543696120756
-0.109011363020564	0.559379971170774	-0.19487891708458	0.845487739478679	conditionAd-IL12+Ad-CCL5:comparisonCD4_vs_CD4	AdIL12+AdCCL5	CD4_vs_CD4	0.896720227989953
-0.100337705936631	0.572595795672299	-0.17523304693291	0.860896518357943	conditionAd-IL12+Ad-CCL5:comparisonLymp_Ves_vs_Tumor	AdIL12+AdCCL5	Lymp_Ves_vs_Tumor	0.904531900658623
0.0947433952633249	0.559805626855829	0.169243377912178	0.865605211246928	conditionAd-IL12+Ad-CCL5:comparisonTreg_vs_Treg	AdIL12+AdCCL5	Treg_vs_Treg	1.09937671365612
0.0950223873024301	0.562969725455251	0.168787739386144	0.865963602508314	conditionAd-IL12+Ad-CCL5:comparisonEndo_vs_Mo	AdIL12+AdCCL5	Endo_vs_Mo	1.09968347379703
0.0927526898134365	0.559355492193269	0.165820647348517	0.868298096835668	conditionAd-IL12+Ad-CCL5:comparisonCD8_vs_Endo	AdIL12+AdCCL5	CD8_vs_Endo	1.09719035536048
-0.0971143109055045	0.593826550987658	-0.163539859819308	0.870093391980293	conditionAd-IL12:comparisonLymp_Ves_vs_Treg	AdIL12	Lymp_Ves_vs_Treg	0.907452268513699
-0.090076656523117	0.572069622995623	-0.157457506747926	0.874884294788471	conditionAd-IL12+Ad-CCL5:comparisonM_vs_Treg	AdIL12+AdCCL5	M_vs_Treg	0.91386112916936
-0.0847375078139949	0.574344537328707	-0.147537762277868	0.882707575855014	conditionAd-IL12:comparisonM_vs_N	AdIL12	M_vs_N	0.918753418345366
-0.0677458756889749	0.56947336826155	-0.118962324604898	0.90530520437244	conditionAd-IL12+Ad-CCL5:comparisonCD4_vs_Mo	AdIL12+AdCCL5	CD4_vs_Mo	0.934497922045816
-0.0653949422185711	0.559865195780493	-0.116804799997267	0.907014739944772	conditionAd-IL12+Ad-CCL5:comparisonCD4_vs_CD8	AdIL12+AdCCL5	CD4_vs_CD8	0.936697448946436
0.0532157094075452	0.562408256314731	0.0946211383101834	0.924615759221928	conditionAd-IL12+Ad-CCL5:comparisonEndo_vs_NK	AdIL12+AdCCL5	Endo_vs_NK	1.05465712004676
-0.0514899104040241	0.560511028732271	-0.0918624393894277	0.926807334259296	conditionAd-IL12:comparisonLymp_Ves_vs_Lymp_Ves	AdIL12	Lymp_Ves_vs_Lymp_Ves	0.949813233145629
0.0514080747450423	0.568004377826843	0.0905064762735229	0.927884747754819	conditionAd-IL12+Ad-CCL5:comparisonCD4_vs_M	AdIL12+AdCCL5	CD4_vs_M	1.05275240731054
-0.0472319577384299	0.567526197135928	-0.0832242775343063	0.933673209019112	conditionAd-IL12+Ad-CCL5:comparisonCD4_vs_NK	AdIL12+AdCCL5	CD4_vs_NK	0.953866115300424
